,merchant,category,amt,city,state,lat,long,city_pop,job,dob,trans_num,merch_lat,merch_long,is_fraud,trans_day,trans_month,trans_year,trans_hour,trans_minute,dob_year,age,distance_km
202,20,4,292.07,140,6,38.6171,-90.4504,927396,106,59,7972,38.558104,-89.516269,1,5,3,2019,23,7,1960,59,81.4553
203,416,8,733.72,140,6,38.6171,-90.4504,927396,106,59,12987,38.564132,-90.515652,1,5,3,2019,23,49,1960,59,8.1763
204,298,9,7.52,72,6,38.9621,-94.5959,545147,36,101,5968,39.560756,-94.443252,1,6,3,2019,0,30,1987,32,67.8524
205,70,11,1039.27,72,6,38.9621,-94.5959,545147,36,101,13313,38.00688,-93.634885,1,6,3,2019,1,44,1987,32,135.1966
206,667,7,19.58,72,6,38.9621,-94.5959,545147,36,101,9417,39.281459,-95.272647,1,6,3,2019,17,47,1987,32,68.3318
207,124,5,20.63,72,6,38.9621,-94.5959,545147,36,101,5180,38.566084,-94.554631,1,6,3,2019,22,25,1987,32,44.1801
208,19,1,118.06,72,6,38.9621,-94.5959,545147,36,101,13637,39.816457,-94.222948,1,6,3,2019,22,39,1987,32,100.2607
209,608,4,363.36,72,6,38.9621,-94.5959,545147,36,101,9728,38.333238,-94.979839,1,7,3,2019,0,30,1987,32,77.4685
210,531,12,738.87,72,6,38.9621,-94.5959,545147,36,101,4718,39.599601,-93.835232,1,7,3,2019,0,30,1987,32,96.4949
211,576,1,120.36,72,6,38.9621,-94.5959,545147,36,101,13287,39.153754,-94.791654,1,7,3,2019,1,45,1987,32,27.2
212,198,11,981.21,72,6,38.9621,-94.5959,545147,36,101,6060,38.935839,-93.943521,1,7,3,2019,1,57,1987,32,56.4912
213,678,4,316.98,5,6,38.4305,-90.387,35439,84,181,243,38.166467,-91.19346,1,11,3,2019,0,34,1985,34,76.2538
214,25,4,280.25,5,6,38.4305,-90.387,35439,84,181,2714,38.876613,-89.844888,1,11,3,2019,2,20,1985,34,68.3865
215,64,4,285.62,5,6,38.4305,-90.387,35439,84,181,826,37.946951,-90.530548,1,11,3,2019,8,16,1985,34,55.2124
216,528,11,826.45,5,6,38.4305,-90.387,35439,84,181,10757,38.369595,-90.519745,1,11,3,2019,23,3,1985,34,13.4044
217,536,11,946.78,5,6,38.4305,-90.387,35439,84,181,2802,38.61619,-89.761764,1,11,3,2019,23,17,1985,34,58.1788
218,545,12,778.43,5,6,38.4305,-90.387,35439,84,181,12365,38.091935,-90.845828,1,11,3,2019,23,40,1985,34,54.9734
219,430,11,933.0,5,6,38.4305,-90.387,35439,84,181,5525,37.932265,-90.985545,1,12,3,2019,17,13,1985,34,76.1986
220,451,0,535.49,5,6,38.4305,-90.387,35439,84,181,11567,37.58985,-91.219988,1,12,3,2019,22,25,1985,34,118.5889
221,533,4,272.15,101,1,33.4317,-111.8469,478404,85,42,12025,33.192118,-112.242884,1,14,3,2019,0,55,1940,79,45.428
222,607,2,10.46,101,1,33.4317,-111.8469,478404,85,42,9401,33.965647,-111.677125,1,14,3,2019,3,47,1940,79,61.4144
223,309,4,305.28,101,1,33.4317,-111.8469,478404,85,42,4422,32.540641,-112.713779,1,14,3,2019,14,59,1940,79,127.8834
224,430,11,902.9,101,1,33.4317,-111.8469,478404,85,42,606,33.761519,-111.078275,1,14,3,2019,22,38,1940,79,80.0812
225,295,11,951.95,101,1,33.4317,-111.8469,478404,85,42,13035,33.983716,-112.23348,1,14,3,2019,22,43,1940,79,71.0377
226,227,8,833.02,101,1,33.4317,-111.8469,478404,85,42,3094,33.641108,-111.547395,1,14,3,2019,23,20,1940,79,36.2324
227,352,4,315.44,101,1,33.4317,-111.8469,478404,85,42,15,33.805759,-112.218332,1,14,3,2019,23,54,1940,79,53.9713
228,20,4,355.37,101,1,33.4317,-111.8469,478404,85,42,1475,33.579355,-111.88588,1,15,3,2019,1,7,1940,79,16.8116
229,94,4,358.01,38,2,37.6787,-122.478,107941,14,22,2716,38.028555,-121.606588,1,15,3,2019,1,16,1991,28,85.8295
230,454,12,858.92,38,2,37.6787,-122.478,107941,14,22,1795,36.806604,-121.821534,1,15,3,2019,1,32,1991,28,113.0501
231,191,9,9.0,38,2,37.6787,-122.478,107941,14,22,12797,36.889644,-121.648145,1,15,3,2019,3,1,1991,28,114.4033
232,417,9,7.19,38,2,37.6787,-122.478,107941,14,22,5705,37.229158,-122.294453,1,15,3,2019,10,14,1991,28,52.5469
233,345,4,311.53,87,12,41.0552,-110.1603,49,127,27,13976,41.268673,-110.092197,1,15,3,2019,16,22,1981,38,24.4122
234,443,11,956.38,87,12,41.0552,-110.1603,49,127,27,7134,41.224937,-109.321399,1,15,3,2019,22,8,1981,38,72.7415
235,256,11,934.88,87,12,41.0552,-110.1603,49,127,27,5603,41.246515,-110.452673,1,15,3,2019,22,30,1981,38,32.4315
236,31,11,951.58,87,12,41.0552,-110.1603,49,127,27,12394,40.057229,-109.76986,1,15,3,2019,22,35,1981,38,115.7676
237,146,4,310.03,87,12,41.0552,-110.1603,49,127,27,470,41.283249,-110.290484,1,15,3,2019,22,44,1981,38,27.6001
238,337,11,927.82,87,12,41.0552,-110.1603,49,127,27,6640,40.523849,-110.92838,1,15,3,2019,22,47,1981,38,87.5899
239,616,11,870.91,101,1,33.4317,-111.8469,478404,85,42,3745,32.775339,-110.871124,1,15,3,2019,22,52,1940,79,116.5649
240,382,10,17.81,38,2,37.6787,-122.478,107941,14,22,2091,36.968567,-122.762153,1,15,3,2019,22,54,1991,28,82.8643
241,237,11,1016.82,87,12,41.0552,-110.1603,49,127,27,13093,41.721338,-109.350232,1,15,3,2019,23,2,1981,38,100.2658
242,174,11,973.5,87,12,41.0552,-110.1603,49,127,27,3472,40.698682,-110.489824,1,15,3,2019,23,48,1981,38,48.3646
243,457,6,272.25,38,2,37.6787,-122.478,107941,14,22,8093,38.05109,-123.033888,1,15,3,2019,23,55,1991,28,63.9987
244,595,0,463.74,38,2,37.6787,-122.478,107941,14,22,1196,38.408105,-122.911673,1,16,3,2019,0,4,1991,28,89.5567
245,421,11,898.86,38,2,37.6787,-122.478,107941,14,22,9835,38.482353,-122.684603,1,16,3,2019,0,15,1991,28,91.1733
246,510,11,1086.61,107,2,38.4549,-122.2564,94014,6,120,5247,38.009217,-122.483321,1,16,3,2019,0,40,1985,34,53.3742
247,381,2,7.52,87,12,41.0552,-110.1603,49,127,27,2039,41.573646,-110.021844,1,16,3,2019,0,45,1981,38,58.7969
248,32,12,797.81,38,2,37.6787,-122.478,107941,14,22,11499,37.862909,-123.102163,1,16,3,2019,1,1,1991,28,58.5603
249,94,4,278.4,87,12,41.0552,-110.1603,49,127,27,2026,41.424347,-109.350023,1,16,3,2019,1,24,1981,38,79.2143
250,320,0,513.6,38,2,37.6787,-122.478,107941,14,22,4573,37.038019,-121.506241,1,16,3,2019,1,27,1991,28,111.587
251,328,4,312.3,87,12,41.0552,-110.1603,49,127,27,1589,41.175752,-109.345501,1,16,3,2019,1,58,1981,38,69.5614
252,175,11,910.76,38,2,37.6787,-122.478,107941,14,22,10050,37.307984,-121.509379,1,16,3,2019,2,23,1991,28,94.8782
253,183,2,7.82,87,12,41.0552,-110.1603,49,127,27,9975,41.528662,-111.115379,1,16,3,2019,3,45,1981,38,95.5959
254,687,11,1050.98,87,12,41.0552,-110.1603,49,127,27,4024,41.487165,-110.332285,1,16,3,2019,21,34,1981,38,50.1368
255,114,10,23.07,107,2,38.4549,-122.2564,94014,6,120,13817,38.440172,-121.930178,1,16,3,2019,22,16,1985,34,28.4563
256,382,10,20.68,107,2,38.4549,-122.2564,94014,6,120,14007,38.950726,-121.514884,1,16,3,2019,22,39,1985,34,84.735
257,58,13,8.98,107,2,38.4549,-122.2564,94014,6,120,10379,39.280663,-121.861572,1,16,3,2019,23,7,1985,34,97.9766
258,502,11,1101.74,87,12,41.0552,-110.1603,49,127,27,924,41.424991,-109.843923,1,16,3,2019,23,8,1981,38,48.8931
259,308,4,381.39,107,2,38.4549,-122.2564,94014,6,120,6123,39.04434,-122.602069,1,17,3,2019,1,52,1985,34,72.0722
260,309,4,348.72,107,2,38.4549,-122.2564,94014,6,120,3964,38.029749,-122.067051,1,17,3,2019,9,0,1985,34,50.0833
261,308,4,302.1,71,0,66.6933,-153.994,239,16,1,339,67.064277,-153.492308,1,22,3,2019,0,33,1996,23,46.7061
262,285,2,8.1,71,0,66.6933,-153.994,239,16,1,5932,66.835174,-154.388882,1,22,3,2019,1,40,1996,23,23.4296
263,309,4,282.17,71,0,66.6933,-153.994,239,16,1,3318,67.397018,-154.118108,1,22,3,2019,1,54,1996,23,78.4347
264,277,12,1154.81,71,0,66.6933,-153.994,239,16,1,12003,67.441518,-153.653849,1,22,3,2019,18,57,1996,23,84.4929
265,594,11,977.1,71,0,66.6933,-153.994,239,16,1,721,66.115234,-154.790455,1,22,3,2019,22,12,1996,23,73.4039
266,6,11,1099.67,71,0,66.6933,-153.994,239,16,1,14382,67.510267,-153.069184,1,22,3,2019,22,53,1996,23,99.2616
267,434,8,805.96,71,0,66.6933,-153.994,239,16,1,636,66.591565,-153.91991,1,22,3,2019,23,4,1996,23,11.7745
268,208,2,9.94,71,0,66.6933,-153.994,239,16,1,12285,66.252098,-154.718147,1,23,3,2019,1,9,1996,23,58.6507
269,270,4,318.37,71,0,66.6933,-153.994,239,16,1,11616,67.188111,-153.78819,1,23,3,2019,3,32,1996,23,55.7458
270,616,11,1136.04,71,0,66.6933,-153.994,239,16,1,10761,66.180186,-154.53907,1,23,3,2019,22,11,1996,23,61.9865
271,105,11,973.84,71,0,66.6933,-153.994,239,16,1,13726,66.145366,-154.681121,1,23,3,2019,22,20,1996,23,68.1633
272,301,8,739.18,71,0,66.6933,-153.994,239,16,1,9405,66.357215,-153.443491,1,23,3,2019,22,59,1996,23,44.6222
273,162,2,9.91,35,11,48.0379,-118.9419,1439,112,168,10852,48.622535,-118.904343,1,24,3,2019,1,25,1999,20,65.0677
274,365,2,8.78,35,11,48.0379,-118.9419,1439,112,168,14270,47.496065,-119.832317,1,24,3,2019,1,47,1999,20,89.7696
275,394,4,295.16,35,11,48.0379,-118.9419,1439,112,168,7627,47.584587,-119.288769,1,24,3,2019,1,50,1999,20,56.6719
276,352,4,269.76,35,11,48.0379,-118.9419,1439,112,168,5438,47.288864,-119.560973,1,24,3,2019,2,19,1999,20,95.3219
277,87,4,307.86,35,11,48.0379,-118.9419,1439,112,168,9282,48.431451,-118.414755,1,24,3,2019,5,21,1999,20,58.6458
278,36,8,1054.8,35,11,48.0379,-118.9419,1439,112,168,7538,48.884197,-119.304394,1,24,3,2019,12,54,1999,20,97.826
279,483,12,1194.56,35,11,48.0379,-118.9419,1439,112,168,108,47.387798,-118.757079,1,24,3,2019,20,32,1999,20,73.5986
280,473,12,1256.43,35,11,48.0379,-118.9419,1439,112,168,11541,48.943199,-118.590709,1,24,3,2019,23,21,1999,20,103.938
281,342,8,708.06,35,11,48.0379,-118.9419,1439,112,168,960,48.399976,-118.784017,1,24,3,2019,23,26,1999,20,41.9258
282,560,8,757.36,35,11,48.0379,-118.9419,1439,112,168,752,48.57905,-118.658233,1,24,3,2019,23,42,1999,20,63.7254
283,297,9,6.33,35,11,48.0379,-118.9419,1439,112,168,1005,48.157637,-119.394795,1,24,3,2019,23,45,1999,20,36.1726
284,508,2,8.45,9,3,39.7656,-104.7069,389246,76,38,9658,40.446763,-105.314809,1,25,3,2019,0,51,1938,81,91.7046
285,533,4,301.9,35,11,48.0379,-118.9419,1439,112,168,2092,48.775604,-118.631265,1,25,3,2019,1,44,1999,20,85.1732
286,608,4,282.54,35,11,48.0379,-118.9419,1439,112,168,11045,48.552067,-118.828143,1,25,3,2019,1,48,1999,20,57.7888
287,559,2,10.41,161,6,39.7417,-93.6289,271,84,96,13818,39.779283,-94.220913,1,25,3,2019,1,57,1972,47,50.7764
288,309,4,315.55,9,3,39.7656,-104.7069,389246,76,38,5011,39.35549,-104.188137,1,25,3,2019,3,11,1938,81,63.6964
289,488,2,9.86,9,3,39.7656,-104.7069,389246,76,38,5849,40.428908,-104.807331,1,25,3,2019,3,55,1938,81,74.2495
290,231,2,7.97,35,11,48.0379,-118.9419,1439,112,168,10916,48.206311,-118.320833,1,25,3,2019,3,58,1999,20,49.7584
291,367,11,955.52,161,6,39.7417,-93.6289,271,84,96,9138,38.964884,-94.48916,1,25,3,2019,9,4,1972,47,113.7185
292,54,10,21.96,161,6,39.7417,-93.6289,271,84,96,9872,40.70596,-94.07695,1,25,3,2019,15,51,1972,47,113.7682
293,430,11,1162.35,9,3,39.7656,-104.7069,389246,76,38,7809,40.157469,-103.745416,1,25,3,2019,17,10,1938,81,92.8095
294,14,5,18.08,9,3,39.7656,-104.7069,389246,76,38,12709,40.529993,-104.137096,1,25,3,2019,22,3,1938,81,97.8256
295,237,11,932.41,9,3,39.7656,-104.7069,389246,76,38,876,39.97618,-105.346222,1,25,3,2019,22,19,1938,81,59.3726
296,168,5,26.13,161,6,39.7417,-93.6289,271,84,96,174,40.322873,-93.662674,1,25,3,2019,22,25,1972,47,64.6874
297,223,5,18.2,161,6,39.7417,-93.6289,271,84,96,8192,40.32552,-92.923807,1,25,3,2019,23,0,1972,47,88.4187
298,276,5,19.57,161,6,39.7417,-93.6289,271,84,96,3414,40.012439,-94.173045,1,25,3,2019,23,0,1972,47,55.3387
299,346,11,797.05,9,3,39.7656,-104.7069,389246,76,38,3189,39.335248,-104.862568,1,25,3,2019,23,26,1938,81,49.6794
300,244,9,6.39,35,11,48.0379,-118.9419,1439,112,168,5331,48.640454,-118.771347,1,25,3,2019,23,28,1999,20,68.1765
301,333,6,231.12,161,6,39.7417,-93.6289,271,84,96,4034,39.816994,-93.070212,1,25,3,2019,23,42,1972,47,48.4711
302,7,6,270.28,161,6,39.7417,-93.6289,271,84,96,4918,39.512595,-94.348475,1,25,3,2019,23,46,1972,47,66.6846
303,493,5,19.82,161,6,39.7417,-93.6289,271,84,96,2784,39.918832,-94.414317,1,25,3,2019,23,47,1972,47,69.9001
304,149,8,758.05,161,6,39.7417,-93.6289,271,84,96,7684,39.150604,-93.533641,1,26,3,2019,0,9,1972,47,66.2339
305,130,4,316.84,9,3,39.7656,-104.7069,389246,76,38,3663,40.253749,-105.421264,1,26,3,2019,0,38,1938,81,81.5342
306,427,4,315.96,9,3,39.7656,-104.7069,389246,76,38,9998,39.723035,-105.285917,1,26,3,2019,1,43,1938,81,49.7307
307,243,2,8.12,161,6,39.7417,-93.6289,271,84,96,3588,39.4273,-93.330428,1,26,3,2019,2,19,1972,47,43.3175
308,474,2,9.21,9,3,39.7656,-104.7069,389246,76,38,6479,39.34278,-105.141471,1,26,3,2019,3,50,1938,81,59.9879
309,447,4,289.41,9,3,39.7656,-104.7069,389246,76,38,10366,40.373788,-104.313727,1,26,3,2019,3,55,1938,81,75.4504
310,41,6,236.87,161,6,39.7417,-93.6289,271,84,96,3370,38.830508,-93.935056,1,26,3,2019,23,26,1972,47,104.6898
311,543,4,336.08,137,7,40.4591,-98.5551,463,105,182,2042,39.540778,-98.121694,1,27,3,2019,2,10,1948,71,108.581
312,336,4,335.02,137,7,40.4591,-98.5551,463,105,182,9069,40.051279,-99.18663,1,27,3,2019,22,0,1948,71,70.2032
313,486,11,1011.94,137,7,40.4591,-98.5551,463,105,182,5905,40.896805,-97.782589,1,27,3,2019,23,12,1948,71,81.3177
314,318,13,7.55,137,7,40.4591,-98.5551,463,105,182,4846,39.675498,-98.232851,1,27,3,2019,23,43,1948,71,91.3456
315,198,11,1045.91,137,7,40.4591,-98.5551,463,105,182,495,40.32476,-97.717831,1,28,3,2019,22,2,1948,71,72.4638
316,115,0,621.8,137,7,40.4591,-98.5551,463,105,182,7669,39.964514,-98.007375,1,28,3,2019,22,35,1948,71,72.0254
317,165,1,98.7,110,2,34.3795,-118.523,34882,69,143,10500,34.956507,-118.702334,1,1,4,2019,0,53,1971,48,66.2232
318,331,1,128.49,110,2,34.3795,-118.523,34882,69,143,1941,35.174848,-118.781514,1,1,4,2019,3,29,1971,48,91.536
319,510,11,1038.29,110,2,34.3795,-118.523,34882,69,143,5478,35.160525,-117.540395,1,2,4,2019,1,10,1971,48,124.889
320,301,8,910.76,44,2,40.7268,-124.2174,276,132,31,9712,41.45075,-124.560402,1,9,4,2019,22,52,1929,90,85.4779
321,79,8,697.52,44,2,40.7268,-124.2174,276,132,31,1137,40.566166,-123.975972,1,9,4,2019,23,29,1929,90,27.0911
322,626,9,49.83,44,2,40.7268,-124.2174,276,132,31,5234,40.901787,-124.88738,1,9,4,2019,23,41,1929,90,59.6456
323,605,2,23.02,44,2,40.7268,-124.2174,276,132,31,5484,40.250836,-125.183176,1,10,4,2019,0,58,1929,90,97.3208
324,613,3,12.0,44,2,40.7268,-124.2174,276,132,31,1885,41.531019,-123.891251,1,10,4,2019,2,0,1929,90,93.5041
325,194,4,349.7,44,2,40.7268,-124.2174,276,132,31,5704,39.998621,-124.646892,1,10,4,2019,2,6,1929,90,88.7706
326,608,4,326.64,44,2,40.7268,-124.2174,276,132,31,8383,40.554803,-124.048395,1,10,4,2019,2,42,1929,90,23.8562
327,27,11,974.95,44,2,40.7268,-124.2174,276,132,31,12789,40.154377,-124.538708,1,10,4,2019,12,1,1929,90,69.2153
328,415,4,337.68,44,2,40.7268,-124.2174,276,132,31,1002,41.603454,-124.872206,1,10,4,2019,22,8,1929,90,111.8327
329,65,8,847.19,44,2,40.7268,-124.2174,276,132,31,9302,40.315134,-123.581372,1,10,4,2019,23,38,1929,90,70.6088
330,316,4,340.41,44,2,40.7268,-124.2174,276,132,31,6568,39.754545,-123.495913,1,10,4,2019,23,47,1929,90,124.2485
331,601,12,873.75,44,2,40.7268,-124.2174,276,132,31,6747,41.58343,-124.129603,1,10,4,2019,23,47,1929,90,95.5361
332,327,8,734.75,70,2,37.7773,-119.0825,633,70,46,5016,38.64621,-118.323755,1,16,4,2019,22,26,1927,92,117.1722
333,27,11,888.44,70,2,37.7773,-119.0825,633,70,46,6189,37.392469,-119.493782,1,16,4,2019,22,52,1927,92,56.0755
334,434,8,613.99,70,2,37.7773,-119.0825,633,70,46,8350,37.831978,-118.35841,1,16,4,2019,23,35,1927,92,63.9052
335,394,4,346.58,70,2,37.7773,-119.0825,633,70,46,10599,37.864965,-119.937024,1,17,4,2019,16,37,1927,92,75.6881
336,270,4,350.64,70,2,37.7773,-119.0825,633,70,46,5652,37.694311,-119.874281,1,17,4,2019,22,30,1927,92,70.2359
337,459,4,331.2,70,2,37.7773,-119.0825,633,70,46,11062,38.700466,-118.337007,1,17,4,2019,22,55,1927,92,121.5573
338,332,2,14.01,42,9,44.0385,-123.0614,191096,134,30,5199,44.544897,-122.406761,1,25,4,2019,5,34,1964,55,76.7168
339,593,11,861.34,42,9,44.0385,-123.0614,191096,134,30,1462,43.491701,-122.938921,1,25,4,2019,22,9,1964,55,61.5916
340,645,4,289.51,42,9,44.0385,-123.0614,191096,134,30,9814,44.757364,-123.250058,1,25,4,2019,22,32,1964,55,81.3271
341,79,8,865.88,42,9,44.0385,-123.0614,191096,134,30,10553,44.871443,-123.782105,1,25,4,2019,23,3,1964,55,108.8588
342,64,4,309.33,42,9,44.0385,-123.0614,191096,134,30,4085,43.099765,-123.487268,1,26,4,2019,0,8,1964,55,109.8764
343,359,4,262.56,42,9,44.0385,-123.0614,191096,134,30,5701,44.563191,-123.25377,1,26,4,2019,0,27,1964,55,60.318
344,231,2,11.93,42,9,44.0385,-123.0614,191096,134,30,9391,44.176418,-122.833979,1,26,4,2019,1,41,1964,55,23.7674
345,87,4,297.95,42,9,44.0385,-123.0614,191096,134,30,12264,44.338684,-123.745909,1,26,4,2019,1,57,1964,55,63.9751
346,304,11,999.84,42,9,44.0385,-123.0614,191096,134,30,2892,44.991922,-122.790807,1,26,4,2019,12,43,1964,55,108.1647
347,105,11,872.94,42,9,44.0385,-123.0614,191096,134,30,13567,44.514012,-123.811496,1,26,4,2019,22,10,1964,55,79.7611
348,491,12,945.07,42,9,44.0385,-123.0614,191096,134,30,2414,43.874128,-122.496196,1,26,4,2019,22,58,1964,55,48.7945
349,94,4,277.2,42,9,44.0385,-123.0614,191096,134,30,6417,43.966848,-124.02892,1,26,4,2019,23,36,1964,55,77.7941
350,194,4,340.02,101,5,44.6255,-116.4493,129,17,79,3202,44.57346,-115.970708,1,29,4,2019,0,47,1965,54,38.3315
351,92,2,18.55,13,2,39.8127,-120.6405,1725,19,154,14371,40.783358,-121.373932,1,29,4,2019,0,54,1967,52,124.571
352,345,4,307.53,101,5,44.6255,-116.4493,129,17,79,11288,43.952534,-117.070686,1,29,4,2019,0,59,1965,54,89.6982
353,472,4,298.19,13,2,39.8127,-120.6405,1725,19,154,6469,40.387359,-120.874787,1,29,4,2019,0,59,1967,52,66.9342
354,239,4,344.48,101,5,44.6255,-116.4493,129,17,79,10538,44.578933,-116.973647,1,29,4,2019,1,49,1965,54,41.8345
355,208,2,20.3,101,5,44.6255,-116.4493,129,17,79,11803,43.846744,-117.39462,1,29,4,2019,10,40,1965,54,114.7603
356,318,13,2.13,13,2,39.8127,-120.6405,1725,19,154,6353,39.820223,-121.569154,1,29,4,2019,14,48,1967,52,79.3193
357,8,11,973.38,101,5,44.6255,-116.4493,129,17,79,2904,43.811817,-115.676318,1,29,4,2019,22,9,1965,54,109.4553
358,514,8,794.06,101,5,44.6255,-116.4493,129,17,79,10247,44.026778,-116.095607,1,29,4,2019,22,40,1965,54,72.2755
359,325,8,806.16,101,5,44.6255,-116.4493,129,17,79,9897,45.21976,-117.049298,1,29,4,2019,23,17,1965,54,81.2273
360,268,4,333.17,13,2,39.8127,-120.6405,1725,19,154,5269,40.043488,-120.115626,1,29,4,2019,23,38,1967,52,51.5911
361,415,4,336.71,13,2,39.8127,-120.6405,1725,19,154,7050,39.894543,-121.344376,1,29,4,2019,23,44,1967,52,60.7698
362,271,8,965.16,101,5,44.6255,-116.4493,129,17,79,10445,44.962783,-116.48154,1,29,4,2019,23,55,1965,54,37.5903
363,86,4,310.9,101,5,44.6255,-116.4493,129,17,79,13953,45.361519,-117.218034,1,30,4,2019,2,16,1965,54,101.7448
364,309,4,313.33,13,2,39.8127,-120.6405,1725,19,154,4321,39.384,-119.960675,1,30,4,2019,2,58,1967,52,75.2661
365,130,4,302.59,13,2,39.8127,-120.6405,1725,19,154,4053,40.045071,-121.421907,1,30,4,2019,3,12,1967,52,71.464
366,198,11,1093.55,101,5,44.6255,-116.4493,129,17,79,4063,44.370477,-117.240923,1,30,4,2019,22,55,1965,54,68.8921
367,329,4,305.5,13,2,39.8127,-120.6405,1725,19,154,8643,40.267768,-120.239292,1,30,4,2019,22,58,1967,52,61.0493
368,31,11,938.4,101,5,44.6255,-116.4493,129,17,79,6261,44.093498,-117.426157,1,30,4,2019,23,32,1965,54,97.6237
369,598,9,49.49,13,2,39.8127,-120.6405,1725,19,154,13686,39.261222,-119.712888,1,30,4,2019,23,36,1967,52,100.4387
370,321,2,8.52,0,8,35.1506,-106.569,641349,24,55,6502,34.539196,-106.811246,1,11,5,2019,0,49,1976,43,71.4889
371,298,9,6.3,0,8,35.1506,-106.569,641349,24,55,5553,35.802013,-106.302231,1,11,5,2019,0,50,1976,43,76.3556
372,141,12,830.38,0,8,35.1506,-106.569,641349,24,55,12160,35.678266,-106.273871,1,11,5,2019,0,57,1976,43,64.4818
373,678,4,338.29,0,8,35.1506,-106.569,641349,24,55,602,35.067209,-105.966085,1,11,5,2019,2,24,1976,43,55.6219
374,373,7,22.32,0,8,35.1506,-106.569,641349,24,55,2639,34.838258,-107.559497,1,11,5,2019,22,40,1976,43,96.6792
375,175,11,1016.88,0,8,35.1506,-106.569,641349,24,55,13938,35.555771,-105.850349,1,12,5,2019,0,49,1976,43,79.2305
376,451,0,494.73,0,8,35.1506,-106.569,641349,24,55,11138,34.743454,-106.144941,1,12,5,2019,1,17,1976,43,59.527
377,649,11,1152.92,0,8,35.1506,-106.569,641349,24,55,737,34.476275,-106.612729,1,12,5,2019,1,30,1976,43,75.0877
378,145,0,580.32,0,8,35.1506,-106.569,641349,24,55,7852,34.307045,-106.993296,1,12,5,2019,1,49,1976,43,101.4972
379,105,5,17.38,0,8,35.1506,-106.569,641349,24,55,2599,34.611238,-106.078988,1,12,5,2019,17,9,1976,43,74.7982
380,105,11,993.66,129,3,38.2352,-104.66,151815,64,16,11893,38.93627,-104.177415,1,12,5,2019,22,4,1988,31,88.5235
381,15,6,242.48,0,8,35.1506,-106.569,641349,24,55,120,35.557521,-107.278459,1,12,5,2019,22,46,1976,43,78.6575
382,144,12,740.25,129,3,38.2352,-104.66,151815,64,16,2722,38.484692,-105.587525,1,12,5,2019,23,13,1988,31,85.4974
383,441,13,8.74,0,8,35.1506,-106.569,641349,24,55,3392,34.642188,-105.975287,1,12,5,2019,23,31,1976,43,78.2803
384,468,4,276.33,129,3,38.2352,-104.66,151815,64,16,1665,38.428237,-104.291257,1,13,5,2019,0,13,1988,31,38.6682
385,608,4,299.87,129,3,38.2352,-104.66,151815,64,16,10965,38.857114,-105.043991,1,13,5,2019,1,12,1988,31,76.7944
386,394,4,289.58,129,3,38.2352,-104.66,151815,64,16,7117,37.509739,-104.29836,1,13,5,2019,1,34,1988,31,86.6881
387,217,4,300.92,129,3,38.2352,-104.66,151815,64,16,7661,38.436271,-105.34521,1,13,5,2019,3,20,1988,31,63.8091
388,473,12,701.48,129,3,38.2352,-104.66,151815,64,16,12507,38.269411,-103.709945,1,13,5,2019,16,54,1988,31,83.0461
389,503,11,1059.44,129,3,38.2352,-104.66,151815,64,16,4676,37.95742,-105.093446,1,13,5,2019,22,19,1988,31,48.9154
390,649,11,1123.17,129,3,38.2352,-104.66,151815,64,16,11246,37.753404,-103.950877,1,13,5,2019,23,10,1988,31,82.0452
391,198,11,1079.81,129,3,38.2352,-104.66,151815,64,16,10126,37.811132,-105.182532,1,13,5,2019,23,57,1988,31,65.7153
392,543,4,350.88,23,7,40.2967,-98.737,493,141,69,2825,40.168247,-98.654576,1,16,5,2019,1,16,1940,79,15.905
393,243,2,22.57,23,7,40.2967,-98.737,493,141,69,10082,40.465727,-99.673822,1,16,5,2019,1,20,1940,79,81.5465
394,475,8,874.45,23,7,40.2967,-98.737,493,141,69,437,40.535701,-98.963429,1,16,5,2019,22,3,1940,79,32.7677
395,426,8,784.69,23,7,40.2967,-98.737,493,141,69,6240,40.297181,-98.356994,1,16,5,2019,22,14,1940,79,32.2278
396,661,8,803.64,23,7,40.2967,-98.737,493,141,69,9165,39.35034,-98.888914,1,16,5,2019,23,54,1940,79,106.0271
397,488,2,8.27,102,10,38.5677,-109.5271,9772,90,140,10526,39.500255,-110.124889,1,17,5,2019,0,32,1989,30,115.8383
398,285,2,21.11,23,7,40.2967,-98.737,493,141,69,11026,39.760017,-98.829185,1,17,5,2019,1,6,1940,79,60.1904
399,359,4,288.62,102,10,38.5677,-109.5271,9772,90,140,13502,39.161336,-108.740838,1,17,5,2019,2,35,1989,30,94.822
400,549,2,7.81,102,10,38.5677,-109.5271,9772,90,140,12760,37.727841,-109.569386,1,17,5,2019,2,46,1989,30,93.4612
401,86,4,351.2,159,2,38.2427,-122.9145,337,107,26,1115,38.653491,-123.081267,1,17,5,2019,3,10,1954,65,47.931
402,243,2,23.84,159,2,38.2427,-122.9145,337,107,26,5037,37.575484,-123.096167,1,17,5,2019,3,17,1954,65,75.8836
403,329,4,304.52,102,10,38.5677,-109.5271,9772,90,140,3521,39.402262,-109.386308,1,17,5,2019,6,16,1989,30,93.5935
